id_erm;mre_guid;departamento;municipio;tipologia;cod_dane_muni;cod_dane_depto;organización;motivo_de_actividad;fecha_de_inicio;año_inicio;mes;fecha_de_finalizacion;nombre_del_sitio;location_guid;tipo_de_actividad;otromodeloerm;indigenashombresedad0a5;indigenashombresedad6a11;indigenashombresedad12a17;indigenashombresedad18a23;indigenashombresedad24omas;indigenashombresedadtotalh;indigenasmujeresedad0a5;indigenasmujeresedad6a11;indigenasmujeresedad12a17;indigenasmujeresedad18a23;indigenasmujeresedad24omas;indigenasmujeresedadtotalm;afroshombresedad0a5;afroshombresedad6a11;afroshombresedad12a17;afroshombresedad18a23;afroshombresedad24omas;afroshombresedadtotalh;afrosmujeresedad0a5;afrosmujeresedad6a11;afrosmujeresedad12a17;afrosmujeresedad18a23;afrosmujeresedad24omas;afrosmujeresedadtotalm;mestizoshombresedad0a5;mestizoshombresedad6a11;mestizoshombresedad12a17;mestizoshombresedad18a23;mestizoshombresedad24omas;mestizoshombresedadtotalh;mestizosmujeresedad0a5;mestizosmujeresedad6a11;mestizosmujeresedad12a17;mestizosmujeresedad18a23;mestizosmujeresedad24omas;mestizosmujeresedadtotalm;comunidadintervenida;motivoactividad;tipodeevidencias;deptomunicipio;tipolugar;otroevidencias;npersonastotal
ERM_ACT_7070;c0a8-3c0b-167d2f42b4c-524c912b-432d-8;ANTIOQUIA;ANORÍ;Tipo I;05040;05;CORPORACION PAZ Y DEMOCRACIA;;6/07/2018;2018;7;6/11/2018;IEARB CER LA AMÉRICA;0a0a-502c-11aa10a7434-f2233193-3b08-c;ERM en Ambito Educativo;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;1;0;0;0;1;ESTUDIANTES;Proyecto de ERM en Ejecución;Listados de Asistencia;ANTIOQUIA -  ANORÍ;RURAL;;5
ERM_ACT_7069;c0a8-3c0b-167d2f42dec-4d06f41d-433e-4;ANTIOQUIA;ANORÍ;Tipo I;05040;05;CORPORACION PAZ Y DEMOCRACIA;;6/06/2018;2018;6;6/07/2018;IER MADRESECA SEDE CONCHA ABAJO;0a0a-502c-11aa10a7434-f2233193-3b08-c;ERM en Ambito Educativo;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;3;0;0;9;2;5;6;0;0;13;ESTUDIANTES;Proyecto de ERM en Ejecución;Listados de Asistencia;ANTIOQUIA -  ANORÍ;RURAL;;22
ERM_ACT_7068;c0a8-3c0b-167d2f430ab-543443dd-4353-b;ANTIOQUIA;ANORÍ;Tipo I;05040;05;CORPORACION PAZ Y DEMOCRACIA;;6/04/2018;2018;4;6/08/2018;IER MADRESECA SEDE OCTAVIO BARRIENTOS ;0a0a-502c-11aa10a7434-f2233193-3b08-c;ERM en Ambito Educativo;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;0;0;7;0;3;4;0;0;7;ESTUDIANTES;Proyecto de ERM en Ejecución;Listados de Asistencia;ANTIOQUIA -  ANORÍ;RURAL;;14
ERM_ACT_7067;c0a8-3c0b-167d2f4335a-db578adb-4367-8;ANTIOQUIA;ANORÍ;Tipo I;05040;05;CORPORACION PAZ Y DEMOCRACIA;;6/05/2018;2018;5;6/07/2018;IER MADRESECA SEDE CONCHA MEDIA;0a0a-502c-11aa10a7434-f2233193-3b08-c;ERM en Ambito Educativo;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;0;0;7;2;4;4;0;0;10;ESTUDIANTES;Proyecto de ERM en Ejecución;Listados de Asistencia;ANTIOQUIA -  ANORÍ;RURAL;;17
ERM_ACT_7066;c0a8-3c0b-167d2f4360a-2f8c0ec9-437c-2;ANTIOQUIA;ANORÍ;Tipo I;05040;05;CORPORACION PAZ Y DEMOCRACIA;;6/07/2018;2018;7;6/08/2018;IER MADRESECA SEDE LA AGUADA;0a0a-502c-11aa10a7434-f2233193-3b08-c;ERM en Ambito Educativo;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;5;1;3;3;0;0;7;ESTUDIANTES;Proyecto de ERM en Ejecución;Listados de Asistencia;ANTIOQUIA -  ANORÍ;RURAL;;12
ERM_ACT_7065;c0a8-3c0b-167d2f438b9-244fbb87-4390-7;ANTIOQUIA;ANORÍ;Tipo I;05040;05;CORPORACION PAZ Y DEMOCRACIA;;6/04/2018;2018;4;6/07/2018;IER MADRESECA SEDE CONCHA ARRIBA ;0a0a-502c-11aa10a7434-f2233193-3b08-c;ERM en Ambito Educativo;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;0;0;6;1;3;3;0;0;7;ESTUDIANTES;Proyecto de ERM en Ejecución;Listados de Asistencia;ANTIOQUIA -  ANORÍ;RURAL;;13
ERM_ACT_7055;c0a8-3c0b-167d2f43b78-a346cdb8-43a5-1;ANTIOQUIA;ANORÍ;Tipo I;05040;05;CORPORACION PAZ Y DEMOCRACIA;;11/03/2017;2017;3;11/03/2017;CER EL BANCO;0a0a-502c-11aa10a7434-f2233193-3b08-c;ERM en Ambito Educativo;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;3;0;0;10;2;4;5;0;0;11;ESTUDIANTES;Proyecto de ERM en Ejecución;Listados de Asistencia;ANTIOQUIA -  ANORÍ;RURAL;;21
ERM_ACT_7054;c0a8-3c0b-167d2f43e28-1ce7463f-43ba-a;ANTIOQUIA;ANORÍ;Tipo I;05040;05;CORPORACION PAZ Y DEMOCRACIA;;11/03/2017;2017;3;11/03/2017;CER LEON ZAFIR;0a0a-502c-11aa10a7434-f2233193-3b08-c;ERM en Ambito Educativo;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;3;0;0;10;2;4;5;0;0;11;ESTUDIANTES;Proyecto de ERM en Ejecución;Listados de Asistencia;ANTIOQUIA -  ANORÍ;RURAL;;21
ERM_ACT_7053;c0a8-3c0b-167d2f440d7-fd1e8ef6-43cf-5;ANTIOQUIA;ANORÍ;Tipo I;05040;05;CORPORACION PAZ Y DEMOCRACIA;;11/02/2017;2017;2;11/02/2017;CER AGUADA;0a0a-502c-11aa10a7434-f2233193-3b08-c;ERM en Ambito Educativo;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;3;0;0;8;1;3;5;1;0;10;ESTUDIANTES;Proyecto de ERM en Ejecución;Listados de Asistencia;ANTIOQUIA -  ANORÍ;RURAL;;18
ERM_ACT_7052;c0a8-3c0b-167d2f44396-df89b43d-43e5-e;ANTIOQUIA;ANORÍ;Tipo I;05040;05;CORPORACION PAZ Y DEMOCRACIA;;11/05/2017;2017;5;11/05/2017;CER TENCHE SAN LINO;0a0a-502c-11aa10a7434-f2233193-3b08-c;ERM en Ambito Educativo;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;2;0;10;0;4;6;2;0;12;ESTUDIANTES;Proyecto de ERM en Ejecución;Listados de Asistencia;ANTIOQUIA -  ANORÍ;RURAL;;22
ERM_ACT_7051;c0a8-3c0b-167d2f44665-7a3d67a9-43fa-f;ANTIOQUIA;ANORÍ;Tipo I;05040;05;CORPORACION PAZ Y DEMOCRACIA;;11/02/2017;2017;2;11/02/2017;CER FLORIDA;0a0a-502c-11aa10a7434-f2233193-3b08-c;ERM en Ambito Educativo;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6;0;0;13;0;4;11;0;0;15;ESTUDIANTES;Proyecto de ERM en Ejecución;Listados de Asistencia;ANTIOQUIA -  ANORÍ;RURAL;;28
ERM_ACT_7050;c0a8-3c0b-167d2f44924-9e0bbed4-440d-e;ANTIOQUIA;ANORÍ;Tipo I;05040;05;CORPORACION PAZ Y DEMOCRACIA;;11/02/2017;2017;2;11/02/2017;CER OCTAVIO BARRIENTOS;0a0a-502c-11aa10a7434-f2233193-3b08-c;ERM en Ambito Educativo;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8;0;0;13;0;7;8;0;0;15;ESTUDIANTES;Proyecto de ERM en Ejecución;Listados de Asistencia;ANTIOQUIA -  ANORÍ;RURAL;;28
ERM_ACT_7633;c0a8-3c0b-167e069a244-7a389d41-4583-f;PUTUMAYO;SAN MIGUEL;Tipo I;86757;86;Campaña Colombiana Contra Minas;;10/02/2018;2018;2;10/02/2018;San Fernando;0a0a-502c-11aa1097c29-f131a2c1-3274-a;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;4;0;6;0;0;0;6;Estudiantes;Hay en curso operaciones de DH;Formato M4;PUTUMAYO -  SAN MIGUEL;Vereda;;10
ERM_ACT_7634;c0a8-3c0b-167e069a522-9af5f244-4595-b;PUTUMAYO;SAN MIGUEL;Tipo I;86757;86;Campaña Colombiana Contra Minas;;10/03/2018;2018;3;10/03/2018;Risaralda;0a0a-502c-11aa1097c29-f131a2c1-3274-a;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;2;0;0;1;3;Estudiantes;Hay en curso operaciones de DH;Formato M4;PUTUMAYO -  SAN MIGUEL;Vereda;;5
ERM_ACT_7635;c0a8-3c0b-167e069a7d1-ea231dee-45a7-1;PUTUMAYO;SAN MIGUEL;Tipo I;86757;86;Campaña Colombiana Contra Minas;;10/05/2018;2018;5;10/05/2018;San Carlos;0a0a-502c-11aa1097c29-f131a2c1-3274-a;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;4;23;33;0;0;0;5;25;30;Comunidad;Hay en curso operaciones de DH;Formato M4;PUTUMAYO -  SAN MIGUEL;Vereda;;63
ERM_ACT_7636;c0a8-3c0b-167e069aa81-8db70ee0-45bb-7;PUTUMAYO;SAN MIGUEL;Tipo I;86757;86;Campaña Colombiana Contra Minas;;10/06/2018;2018;6;10/06/2018;La Florida;0a0a-502c-11aa1097c29-f131a2c1-3274-a;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;8;8;Comunidad;Hay en curso operaciones de DH;Formato M4;PUTUMAYO -  SAN MIGUEL;Vereda;;11
ERM_ACT_7657;c0a8-3c0b-167e069ad30-2e56e3c7-45cc-b;CAUCA;BALBOA;Tipo I;19075;19;Campaña Colombiana Contra Minas;;12/02/2018;2018;2;12/02/2018;El Cachimbo;0a0a-502c-11aa10896ea-d95c07fa-2a8c-c;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;0;0;1;0;8;9;Comunidad  ;Hay en curso operaciones de DH;Formato M4;CAUCA -  BALBOA;Vereda;;13
ERM_ACT_7658;c0a8-3c0b-167e069aff0-9ce75a5a-45df-6;CAUCA;BALBOA;Tipo I;19075;19;Campaña Colombiana Contra Minas;;12/10/2018;2018;10;12/10/2018;San Francisco;0a0a-502c-11aa10896ea-d95c07fa-2a8c-c;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;6;0;1;3;0;7;11;Comunidad  ;Hay en curso operaciones de DH;Formato M4;CAUCA -  BALBOA;Vereda;;17
ERM_ACT_7659;c0a8-3c0b-167e069b2af-ea3be8b9-45f3-c;CAUCA;BALBOA;Tipo I;19075;19;Campaña Colombiana Contra Minas;;12/11/2018;2018;11;12/11/2018;Campobello Alto;0a0a-502c-11aa10896ea-d95c07fa-2a8c-c;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;0;0;0;0;1;1;Funcionarios Empresa Privada;Hay en curso operaciones de DH;Formato M4;CAUCA -  BALBOA;Vereda;;12
ERM_ACT_7660;c0a8-3c0b-167e069b57d-baf8dcee-4604-e;HUILA;ALGECIRAS;Tipo I;41020;41;Campaña Colombiana Contra Minas;;30/10/2018;2018;10;30/10/2018;Las Perlas ;0a0a-502c-11aa10902f2-b60d0949-2e44-1;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;1;0;0;1;2;Comunidad;Hay en curso operaciones de DH;Formato M4;HUILA -  ALGECIRAS;Vereda;;4
ERM_ACT_7670;c0a8-3c0b-167e069b83d-863ef5e8-4616-2;HUILA;ALGECIRAS;Tipo I;41020;41;Campaña Colombiana Contra Minas;;11/03/2018;2018;3;11/03/2018;I.E. Juan XXIII;0a0a-502c-11aa10902f2-b60d0949-2e44-1;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;16;0;0;1;5;1;7;Estudiantes;Hay en curso operaciones de DH;Formato M4;HUILA -  ALGECIRAS;Casco Urbano;;23
ERM_ACT_7671;c0a8-3c0b-167e069baec-6eee722e-4629-1;HUILA;ALGECIRAS;Tipo I;41020;41;Campaña Colombiana Contra Minas;;11/07/2018;2018;7;11/07/2018;Satia B Operaciones;0a0a-502c-11aa10902f2-b60d0949-2e44-1;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;Periodistas Visitantes ;Hay en curso operaciones de DH;Formato M4;HUILA -  ALGECIRAS;Vereda ;;2
ERM_ACT_7672;c0a8-3c0b-167e069bd9c-7f1fd1b1-463a-5;HUILA;ALGECIRAS;Tipo I;41020;41;Campaña Colombiana Contra Minas;;21/11/2018;2018;11;21/11/2018;La Primavera;0a0a-502c-11aa10902f2-b60d0949-2e44-1;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;9;12;3;3;0;0;4;10;Comunidad;Hay en curso operaciones de DH;Formato M4;HUILA -  ALGECIRAS;Vereda;;22
ERM_ACT_7673;c0a8-3c0b-167e069c04b-3b65f754-464f-9;HUILA;ALGECIRAS;Tipo I;41020;41;Campaña Colombiana Contra Minas;;29/11/2018;2018;11;29/11/2018;La Primavera;0a0a-502c-11aa10902f2-b60d0949-2e44-1;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;3;0;0;0;0;1;1;Comunidad;Hay en curso operaciones de DH;Formato M4;HUILA -  ALGECIRAS;Vereda;;4
ERM_ACT_7674;c0a8-3c0b-167e069c30a-ad7fd620-4661-8;HUILA;ALGECIRAS;Tipo I;41020;41;Campaña Colombiana Contra Minas;;12/07/2018;2018;7;12/07/2018;Casa de la Cultura;0a0a-502c-11aa10902f2-b60d0949-2e44-1;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;19;19;Mesa Municipal Victimas;Hay en curso operaciones de DH;Formato M4;HUILA -  ALGECIRAS;Casco Urbano;;23
ERM_ACT_7669;c0a8-3c0b-167e069c5ba-6cf70c7c-4672-4;HUILA;ALGECIRAS;Tipo I;41020;41;Campaña Colombiana Contra Minas;;11/03/2018;2018;3;11/03/2018;I.E. Juan XXIII;0a0a-502c-11aa10902f2-b60d0949-2e44-1;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;9;0;0;0;9;1;10;Estudiantes;Hay en curso operaciones de DH;Formato M4;HUILA -  ALGECIRAS;Casco Urbano;;19
ERM_ACT_7654;c0a8-3c0b-167e069c869-21ee1ea0-4684-f;CAUCA;BALBOA;Tipo I;19075;19;Campaña Colombiana Contra Minas;;20/11/2018;2018;11;20/11/2018;Diviso;0a0a-502c-11aa10896ea-d95c07fa-2a8c-c;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3;0;4;0;0;3;7;Comunidad ;Hay en curso operaciones de DH;Formato M4;CAUCA -  BALBOA;Vereda;;10
ERM_ACT_7655;c0a8-3c0b-167e069cb38-c86c5a55-4698-6;CAUCA;BALBOA;Tipo I;19075;19;Campaña Colombiana Contra Minas;;21/11/2018;2018;11;21/11/2018;Diviso;0a0a-502c-11aa10896ea-d95c07fa-2a8c-c;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;22;25;0;0;0;0;0;0;Funcioarios Empresa Privada;Hay en curso operaciones de DH;Formato M4;CAUCA -  BALBOA;Vereda;;25
ERM_ACT_7656;c0a8-3c0b-167e069cde7-b289f83e-46a9-1;CAUCA;BALBOA;Tipo I;19075;19;Campaña Colombiana Contra Minas;;26/11/2018;2018;11;26/11/2018;San Francisco;0a0a-502c-11aa10896ea-d95c07fa-2a8c-c;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;2;1;0;3;6;Comunidad  ;Hay en curso operaciones de DH;Formato M4;CAUCA -  BALBOA;Vereda;;15
ERM_ACT_7652;c0a8-3c0b-167e069d0a7-7dcca1c1-46bc-1;CAUCA;BALBOA;Tipo I;19075;19;Campaña Colombiana Contra Minas;;11/01/2018;2018;1;11/01/2018;Sede Educativa;0a0a-502c-11aa10896ea-d95c07fa-2a8c-c;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;3;0;0;1;4;Estudiantes;Hay en curso operaciones de DH;Formato M4;CAUCA -  BALBOA;Vereda Cresta de Gallo;;8
ERM_ACT_7653;c0a8-3c0b-167e069d356-ad1aefa6-46ce-b;CAUCA;BALBOA;Tipo I;19075;19;Campaña Colombiana Contra Minas;;11/09/2018;2018;9;11/09/2018;Sanjo Hondo;0a0a-502c-11aa10896ea-d95c07fa-2a8c-c;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;0;0;0;3;3;0;0;0;0;2;2;0;0;0;0;0;0;Comunidad ;Hay en curso operaciones de DH;Formato M4;CAUCA -  BALBOA;Vereda;;12
ERM_ACT_7661;c0a8-3c0b-167e069d615-acc7e531-46e0-1;HUILA;ALGECIRAS;Tipo I;41020;41;Campaña Colombiana Contra Minas;;31/10/2018;2018;10;31/10/2018;Las Perlas ;0a0a-502c-11aa10902f2-b60d0949-2e44-1;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;1;0;1;2;Comunidad;Hay en curso operaciones de DH;Formato M4;HUILA -  ALGECIRAS;Vereda;;4
ERM_ACT_7662;c0a8-3c0b-167e069d8d4-50669093-46f2-4;HUILA;ALGECIRAS;Tipo I;41020;41;Campaña Colombiana Contra Minas;;11/01/2018;2018;1;11/01/2018;Las Perlas ;0a0a-502c-11aa10902f2-b60d0949-2e44-1;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;Comunidad;Hay en curso operaciones de DH;Formato M4;HUILA -  ALGECIRAS;Vereda;;1
ERM_ACT_7663;c0a8-3c0b-167e069db93-ea8c3561-4702-3;HUILA;ALGECIRAS;Tipo I;41020;41;Campaña Colombiana Contra Minas;;11/03/2018;2018;3;11/03/2018;I.E. Juan XXIII ;0a0a-502c-11aa10902f2-b60d0949-2e44-1;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;6;0;6;Estudiantes;Hay en curso operaciones de DH;Formato M4;HUILA -  ALGECIRAS;Casco Urbano;;10
ERM_ACT_7664;c0a8-3c0b-167e069de43-3674caa9-4713-1;HUILA;ALGECIRAS;Tipo I;41020;41;Campaña Colombiana Contra Minas;;11/03/2018;2018;3;11/03/2018;I.E. Juan XXIII ;0a0a-502c-11aa10902f2-b60d0949-2e44-1;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;4;0;0;0;5;8;13;Estudiantes;Hay en curso operaciones de DH;Formato M4;HUILA -  ALGECIRAS;Casco Urbano;;17
ERM_ACT_7665;c0a8-3c0b-167e069e102-1ce211dd-4726-5;HUILA;ALGECIRAS;Tipo I;41020;41;Campaña Colombiana Contra Minas;;11/03/2018;2018;3;11/03/2018;I.E. Juan XXIII ;0a0a-502c-11aa10902f2-b60d0949-2e44-1;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;6;10;0;0;3;5;0;8;Estudiantes;Hay en curso operaciones de DH;Formato M4;HUILA -  ALGECIRAS;Casco Urbano;;18
ERM_ACT_7666;c0a8-3c0b-167e069e3b1-ce32c2c3-473a-8;HUILA;ALGECIRAS;Tipo I;41020;41;Campaña Colombiana Contra Minas;;11/03/2018;2018;3;11/03/2018;I.E. Juan XXIII ;0a0a-502c-11aa10902f2-b60d0949-2e44-1;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;4;0;0;8;0;2;10;Estudiantes;Hay en curso operaciones de DH;Formato M4;HUILA -  ALGECIRAS;Casco Urbano;;14
ERM_ACT_7667;c0a8-3c0b-167e069e671-2923e17d-474d-1;HUILA;ALGECIRAS;Tipo I;41020;41;Campaña Colombiana Contra Minas;;11/03/2018;2018;3;11/03/2018;I.E. Juan XXIII;0a0a-502c-11aa10902f2-b60d0949-2e44-1;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;4;0;0;0;3;4;7;Estudiantes;Hay en curso operaciones de DH;Formato M4;HUILA -  ALGECIRAS;Casco Urbano;;11
ERM_ACT_7668;c0a8-3c0b-167e069e920-195b984e-4761-a;HUILA;ALGECIRAS;Tipo I;41020;41;Campaña Colombiana Contra Minas;;11/03/2018;2018;3;11/03/2018;I.E. Juan XXIII;0a0a-502c-11aa10902f2-b60d0949-2e44-1;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;1;7;0;0;7;0;0;7;Estudiantes;Hay en curso operaciones de DH;Formato M4;HUILA -  ALGECIRAS;Casco Urbano;;14
ERM_ACT_7675;c0a8-3c0b-167e069ebef-ef31500d-4774-e;PUTUMAYO;PUERTO CAICEDO;Tipo I;86569;86;Campaña Colombiana Contra Minas;;13/12/2018;2018;12;13/12/2018;Circasia;0a0a-502c-11aa1065a1b-307b872d-16d0-3;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;2;0;0;1;8;11;0;2;0;0;6;8;Comunidad;Hay en curso operaciones de DH;Formato M4;PUTUMAYO -  PUERTO CAICEDO;Vereda;;21
ERM_ACT_7676;c0a8-3c0b-167e069ee8f-ee592b23-478a-d;PUTUMAYO;PUERTO CAICEDO;Tipo I;86569;86;Campaña Colombiana Contra Minas;;14/12/2018;2018;12;14/12/2018;San Isidro;0a0a-502c-11aa1065a1b-307b872d-16d0-3;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;1;1;5;7;0;0;2;0;4;6;Comunidad;Hay en curso operaciones de DH;Formato M4;PUTUMAYO -  PUERTO CAICEDO;Vereda;;15
ERM_ACT_7677;c0a8-3c0b-167e069f13e-3aa1451a-479f-5;PUTUMAYO;PUERTO CAICEDO;Tipo I;86569;86;Campaña Colombiana Contra Minas;;15/12/2018;2018;12;15/12/2018;El Coqueto;0a0a-502c-11aa1065a1b-307b872d-16d0-3;ERM en Desminado Humanitario;;0;0;0;0;2;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;4;0;0;0;0;2;2;Comunidad;Hay en curso operaciones de DH;Formato M4;PUTUMAYO -  PUERTO CAICEDO;Vereda;;9
ERM_ACT_7678;c0a8-3c0b-167e069f3fd-4ecfe4d7-47b3-2;PUTUMAYO;PUERTO GUZMÁN;Tipo I;86571;86;Campaña Colombiana Contra Minas;;12/10/2018;2018;10;12/10/2018;El Trebol;0a0a-502c-11aa10649fe-248b11e9-1640-f;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;7;7;Comunidad;Hay en curso operaciones de DH;Actas;PUTUMAYO -  PUERTO GUZMÁN;Vereda;;10
ERM_ACT_7679;c0a8-3c0b-167e069f69d-dec46d8d-47c5-a;PUTUMAYO;PUERTO GUZMÁN;Tipo I;86571;86;Campaña Colombiana Contra Minas;;15/12/2018;2018;12;15/12/2018;Los Corrales;0a0a-502c-11aa10649fe-248b11e9-1640-f;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;5;5;Comunidad;Hay en curso operaciones de DH;Actas;PUTUMAYO -  PUERTO GUZMÁN;Vereda;;8
ERM_ACT_7680;c0a8-3c0b-167e069f94d-6c86b019-47d6-6;PUTUMAYO;PUERTO ASÍS;Tipo I;86568;86;Campaña Colombiana Contra Minas;;21/11/2018;2018;11;21/11/2018;Bajo Santa Elena;0a0a-502c-11aa109ea15-a3d65823-3654-e;ERM en Desminado Humanitario;;0;3;0;5;4;12;0;2;0;0;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Comunidad;Hay en curso operaciones de DH;Formato M4;PUTUMAYO -  PUERTO ASÍS;Cabildo Indígena;;20
ERM_ACT_7637;c0a8-3c0b-167e069fc0c-8c7f1047-47ea-8;PUTUMAYO;SAN MIGUEL;Tipo I;86757;86;Campaña Colombiana Contra Minas;;29/10/2018;2018;10;29/10/2018;Nuevo Vergel;0a0a-502c-11aa1097c29-f131a2c1-3274-a;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;1;7;0;2;0;0;1;3;Estudiantes;Hay en curso operaciones de DH;Formato M4;PUTUMAYO -  SAN MIGUEL;Vereda;;10
